"","chromosome_name","mismatches","count","pathogen"
"5739","Auto","2",4,"Full_Scramble_Junin_mammarenavirus_UP000127886-3_12mer_3mis_hits.tsv"
"5740","Auto","3",70,"Full_Scramble_Junin_mammarenavirus_UP000127886-3_12mer_3mis_hits.tsv"
"5741","X","3",2,"Full_Scramble_Junin_mammarenavirus_UP000127886-3_12mer_3mis_hits.tsv"
"5742","Auto","2",1,"Full_Scramble_Junin_mammarenavirus_UP000127886-30_12mer_3mis_hits.tsv"
"5743","Auto","3",93,"Full_Scramble_Junin_mammarenavirus_UP000127886-30_12mer_3mis_hits.tsv"
"5744","Auto","2",5,"Full_Scramble_Junin_mammarenavirus_UP000127886-4_12mer_3mis_hits.tsv"
"5745","Auto","3",67,"Full_Scramble_Junin_mammarenavirus_UP000127886-4_12mer_3mis_hits.tsv"
"5746","X","3",2,"Full_Scramble_Junin_mammarenavirus_UP000127886-4_12mer_3mis_hits.tsv"
"5747","Auto","2",1,"Full_Scramble_Junin_mammarenavirus_UP000127886-5_12mer_3mis_hits.tsv"
"5748","Auto","3",65,"Full_Scramble_Junin_mammarenavirus_UP000127886-5_12mer_3mis_hits.tsv"
"5749","X","3",3,"Full_Scramble_Junin_mammarenavirus_UP000127886-5_12mer_3mis_hits.tsv"
"5750","Auto","3",65,"Full_Scramble_Junin_mammarenavirus_UP000127886-6_12mer_3mis_hits.tsv"
"5751","Auto","2",3,"Full_Scramble_Junin_mammarenavirus_UP000127886-7_12mer_3mis_hits.tsv"
"5752","Auto","3",59,"Full_Scramble_Junin_mammarenavirus_UP000127886-7_12mer_3mis_hits.tsv"
"5753","X","3",4,"Full_Scramble_Junin_mammarenavirus_UP000127886-7_12mer_3mis_hits.tsv"
"5754","Auto","2",1,"Full_Scramble_Junin_mammarenavirus_UP000127886-8_12mer_3mis_hits.tsv"
"5755","Auto","3",60,"Full_Scramble_Junin_mammarenavirus_UP000127886-8_12mer_3mis_hits.tsv"
"5756","X","3",2,"Full_Scramble_Junin_mammarenavirus_UP000127886-8_12mer_3mis_hits.tsv"
"5757","Auto","3",66,"Full_Scramble_Junin_mammarenavirus_UP000127886-9_12mer_3mis_hits.tsv"
"5758","X","3",2,"Full_Scramble_Junin_mammarenavirus_UP000127886-9_12mer_3mis_hits.tsv"
"5759","Auto","3",26,"Full_Scramble_KI_Polyomavirus_UP000107189-1_12mer_3mis_hits.tsv"
"5760","Auto","3",23,"Full_Scramble_KI_Polyomavirus_UP000107189-10_12mer_3mis_hits.tsv"
"5761","Auto","3",24,"Full_Scramble_KI_Polyomavirus_UP000107189-11_12mer_3mis_hits.tsv"
"5762","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-12_12mer_3mis_hits.tsv"
"5763","Auto","3",29,"Full_Scramble_KI_Polyomavirus_UP000107189-12_12mer_3mis_hits.tsv"
"5764","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-13_12mer_3mis_hits.tsv"
"5765","Auto","3",28,"Full_Scramble_KI_Polyomavirus_UP000107189-13_12mer_3mis_hits.tsv"
"5766","Auto","2",2,"Full_Scramble_KI_Polyomavirus_UP000107189-14_12mer_3mis_hits.tsv"
"5767","Auto","3",45,"Full_Scramble_KI_Polyomavirus_UP000107189-14_12mer_3mis_hits.tsv"
"5768","Auto","2",2,"Full_Scramble_KI_Polyomavirus_UP000107189-15_12mer_3mis_hits.tsv"
"5769","Auto","3",23,"Full_Scramble_KI_Polyomavirus_UP000107189-15_12mer_3mis_hits.tsv"
"5770","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-15_12mer_3mis_hits.tsv"
"5771","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-16_12mer_3mis_hits.tsv"
"5772","Auto","3",31,"Full_Scramble_KI_Polyomavirus_UP000107189-16_12mer_3mis_hits.tsv"
"5773","X","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-16_12mer_3mis_hits.tsv"
"5774","X","3",3,"Full_Scramble_KI_Polyomavirus_UP000107189-16_12mer_3mis_hits.tsv"
"5775","Auto","3",32,"Full_Scramble_KI_Polyomavirus_UP000107189-17_12mer_3mis_hits.tsv"
"5776","Auto","3",27,"Full_Scramble_KI_Polyomavirus_UP000107189-18_12mer_3mis_hits.tsv"
"5777","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-19_12mer_3mis_hits.tsv"
"5778","Auto","3",25,"Full_Scramble_KI_Polyomavirus_UP000107189-19_12mer_3mis_hits.tsv"
"5779","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-19_12mer_3mis_hits.tsv"
"5780","Auto","3",37,"Full_Scramble_KI_Polyomavirus_UP000107189-2_12mer_3mis_hits.tsv"
"5781","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-20_12mer_3mis_hits.tsv"
"5782","Auto","3",27,"Full_Scramble_KI_Polyomavirus_UP000107189-20_12mer_3mis_hits.tsv"
"5783","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-20_12mer_3mis_hits.tsv"
"5784","Auto","3",25,"Full_Scramble_KI_Polyomavirus_UP000107189-21_12mer_3mis_hits.tsv"
"5785","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-21_12mer_3mis_hits.tsv"
"5786","Auto","3",34,"Full_Scramble_KI_Polyomavirus_UP000107189-22_12mer_3mis_hits.tsv"
"5787","Auto","3",30,"Full_Scramble_KI_Polyomavirus_UP000107189-23_12mer_3mis_hits.tsv"
"5788","Auto","2",3,"Full_Scramble_KI_Polyomavirus_UP000107189-24_12mer_3mis_hits.tsv"
"5789","Auto","3",37,"Full_Scramble_KI_Polyomavirus_UP000107189-24_12mer_3mis_hits.tsv"
"5790","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-24_12mer_3mis_hits.tsv"
"5791","Auto","3",11,"Full_Scramble_KI_Polyomavirus_UP000107189-25_12mer_3mis_hits.tsv"
"5792","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-25_12mer_3mis_hits.tsv"
"5793","Auto","2",2,"Full_Scramble_KI_Polyomavirus_UP000107189-26_12mer_3mis_hits.tsv"
"5794","Auto","3",40,"Full_Scramble_KI_Polyomavirus_UP000107189-26_12mer_3mis_hits.tsv"
"5795","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-26_12mer_3mis_hits.tsv"
"5796","Auto","3",31,"Full_Scramble_KI_Polyomavirus_UP000107189-27_12mer_3mis_hits.tsv"
"5797","Auto","3",30,"Full_Scramble_KI_Polyomavirus_UP000107189-28_12mer_3mis_hits.tsv"
"5798","X","3",5,"Full_Scramble_KI_Polyomavirus_UP000107189-28_12mer_3mis_hits.tsv"
"5799","Auto","3",34,"Full_Scramble_KI_Polyomavirus_UP000107189-29_12mer_3mis_hits.tsv"
"5800","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-29_12mer_3mis_hits.tsv"
"5801","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-3_12mer_3mis_hits.tsv"
"5802","Auto","3",38,"Full_Scramble_KI_Polyomavirus_UP000107189-3_12mer_3mis_hits.tsv"
"5803","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-3_12mer_3mis_hits.tsv"
"5804","Auto","3",22,"Full_Scramble_KI_Polyomavirus_UP000107189-30_12mer_3mis_hits.tsv"
"5805","X","3",1,"Full_Scramble_KI_Polyomavirus_UP000107189-30_12mer_3mis_hits.tsv"
"5806","Auto","2",3,"Full_Scramble_KI_Polyomavirus_UP000107189-4_12mer_3mis_hits.tsv"
"5807","Auto","3",38,"Full_Scramble_KI_Polyomavirus_UP000107189-4_12mer_3mis_hits.tsv"
"5808","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-4_12mer_3mis_hits.tsv"
"5809","Auto","3",18,"Full_Scramble_KI_Polyomavirus_UP000107189-5_12mer_3mis_hits.tsv"
"5810","Auto","3",36,"Full_Scramble_KI_Polyomavirus_UP000107189-6_12mer_3mis_hits.tsv"
"5811","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-6_12mer_3mis_hits.tsv"
"5812","Auto","2",1,"Full_Scramble_KI_Polyomavirus_UP000107189-7_12mer_3mis_hits.tsv"
"5813","Auto","3",25,"Full_Scramble_KI_Polyomavirus_UP000107189-7_12mer_3mis_hits.tsv"
"5814","X","3",2,"Full_Scramble_KI_Polyomavirus_UP000107189-7_12mer_3mis_hits.tsv"
"5815","Auto","3",30,"Full_Scramble_KI_Polyomavirus_UP000107189-8_12mer_3mis_hits.tsv"
"5816","X","3",4,"Full_Scramble_KI_Polyomavirus_UP000107189-8_12mer_3mis_hits.tsv"
"5817","Auto","3",18,"Full_Scramble_KI_Polyomavirus_UP000107189-9_12mer_3mis_hits.tsv"
"5818","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-1_12mer_3mis_hits.tsv"
"5819","Auto","3",60,"Full_Scramble_Kunjin_virus_UP000138183-1_12mer_3mis_hits.tsv"
"5820","X","2",1,"Full_Scramble_Kunjin_virus_UP000138183-1_12mer_3mis_hits.tsv"
"5821","X","3",4,"Full_Scramble_Kunjin_virus_UP000138183-1_12mer_3mis_hits.tsv"
"5822","Auto","3",51,"Full_Scramble_Kunjin_virus_UP000138183-10_12mer_3mis_hits.tsv"
"5823","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-10_12mer_3mis_hits.tsv"
"5824","Auto","3",68,"Full_Scramble_Kunjin_virus_UP000138183-11_12mer_3mis_hits.tsv"
"5825","X","3",6,"Full_Scramble_Kunjin_virus_UP000138183-11_12mer_3mis_hits.tsv"
"5826","Auto","2",2,"Full_Scramble_Kunjin_virus_UP000138183-12_12mer_3mis_hits.tsv"
"5827","Auto","3",50,"Full_Scramble_Kunjin_virus_UP000138183-12_12mer_3mis_hits.tsv"
"5828","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-12_12mer_3mis_hits.tsv"
"5829","Auto","3",61,"Full_Scramble_Kunjin_virus_UP000138183-13_12mer_3mis_hits.tsv"
"5830","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-13_12mer_3mis_hits.tsv"
"5831","Auto","3",48,"Full_Scramble_Kunjin_virus_UP000138183-14_12mer_3mis_hits.tsv"
"5832","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-14_12mer_3mis_hits.tsv"
"5833","Auto","1",1,"Full_Scramble_Kunjin_virus_UP000138183-15_12mer_3mis_hits.tsv"
"5834","Auto","2",4,"Full_Scramble_Kunjin_virus_UP000138183-15_12mer_3mis_hits.tsv"
"5835","Auto","3",52,"Full_Scramble_Kunjin_virus_UP000138183-15_12mer_3mis_hits.tsv"
"5836","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-15_12mer_3mis_hits.tsv"
"5837","Auto","3",66,"Full_Scramble_Kunjin_virus_UP000138183-16_12mer_3mis_hits.tsv"
"5838","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-16_12mer_3mis_hits.tsv"
"5839","Auto","2",2,"Full_Scramble_Kunjin_virus_UP000138183-17_12mer_3mis_hits.tsv"
"5840","Auto","3",57,"Full_Scramble_Kunjin_virus_UP000138183-17_12mer_3mis_hits.tsv"
"5841","X","3",6,"Full_Scramble_Kunjin_virus_UP000138183-17_12mer_3mis_hits.tsv"
"5842","Auto","2",2,"Full_Scramble_Kunjin_virus_UP000138183-18_12mer_3mis_hits.tsv"
"5843","Auto","3",50,"Full_Scramble_Kunjin_virus_UP000138183-18_12mer_3mis_hits.tsv"
"5844","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-18_12mer_3mis_hits.tsv"
"5845","Auto","3",54,"Full_Scramble_Kunjin_virus_UP000138183-19_12mer_3mis_hits.tsv"
"5846","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-2_12mer_3mis_hits.tsv"
"5847","Auto","3",50,"Full_Scramble_Kunjin_virus_UP000138183-2_12mer_3mis_hits.tsv"
"5848","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-2_12mer_3mis_hits.tsv"
"5849","Auto","2",3,"Full_Scramble_Kunjin_virus_UP000138183-20_12mer_3mis_hits.tsv"
"5850","Auto","3",56,"Full_Scramble_Kunjin_virus_UP000138183-20_12mer_3mis_hits.tsv"
"5851","X","3",4,"Full_Scramble_Kunjin_virus_UP000138183-20_12mer_3mis_hits.tsv"
"5852","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-21_12mer_3mis_hits.tsv"
"5853","Auto","3",60,"Full_Scramble_Kunjin_virus_UP000138183-21_12mer_3mis_hits.tsv"
"5854","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-21_12mer_3mis_hits.tsv"
"5855","Auto","2",4,"Full_Scramble_Kunjin_virus_UP000138183-22_12mer_3mis_hits.tsv"
"5856","Auto","3",72,"Full_Scramble_Kunjin_virus_UP000138183-22_12mer_3mis_hits.tsv"
"5857","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-22_12mer_3mis_hits.tsv"
"5858","Auto","3",57,"Full_Scramble_Kunjin_virus_UP000138183-23_12mer_3mis_hits.tsv"
"5859","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-23_12mer_3mis_hits.tsv"
"5860","Auto","3",56,"Full_Scramble_Kunjin_virus_UP000138183-24_12mer_3mis_hits.tsv"
"5861","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-25_12mer_3mis_hits.tsv"
"5862","Auto","3",54,"Full_Scramble_Kunjin_virus_UP000138183-25_12mer_3mis_hits.tsv"
"5863","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-25_12mer_3mis_hits.tsv"
"5864","Auto","2",2,"Full_Scramble_Kunjin_virus_UP000138183-26_12mer_3mis_hits.tsv"
"5865","Auto","3",57,"Full_Scramble_Kunjin_virus_UP000138183-26_12mer_3mis_hits.tsv"
"5866","X","2",1,"Full_Scramble_Kunjin_virus_UP000138183-26_12mer_3mis_hits.tsv"
"5867","X","3",3,"Full_Scramble_Kunjin_virus_UP000138183-26_12mer_3mis_hits.tsv"
"5868","Auto","3",46,"Full_Scramble_Kunjin_virus_UP000138183-27_12mer_3mis_hits.tsv"
"5869","Auto","2",2,"Full_Scramble_Kunjin_virus_UP000138183-28_12mer_3mis_hits.tsv"
"5870","Auto","3",52,"Full_Scramble_Kunjin_virus_UP000138183-28_12mer_3mis_hits.tsv"
"5871","X","3",3,"Full_Scramble_Kunjin_virus_UP000138183-28_12mer_3mis_hits.tsv"
"5872","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-29_12mer_3mis_hits.tsv"
"5873","Auto","3",50,"Full_Scramble_Kunjin_virus_UP000138183-29_12mer_3mis_hits.tsv"
"5874","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-29_12mer_3mis_hits.tsv"
"5875","Auto","3",45,"Full_Scramble_Kunjin_virus_UP000138183-3_12mer_3mis_hits.tsv"
"5876","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-3_12mer_3mis_hits.tsv"
"5877","Auto","3",41,"Full_Scramble_Kunjin_virus_UP000138183-30_12mer_3mis_hits.tsv"
"5878","Auto","3",47,"Full_Scramble_Kunjin_virus_UP000138183-4_12mer_3mis_hits.tsv"
"5879","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-4_12mer_3mis_hits.tsv"
"5880","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-5_12mer_3mis_hits.tsv"
"5881","Auto","3",65,"Full_Scramble_Kunjin_virus_UP000138183-5_12mer_3mis_hits.tsv"
"5882","X","3",2,"Full_Scramble_Kunjin_virus_UP000138183-5_12mer_3mis_hits.tsv"
"5883","Auto","3",45,"Full_Scramble_Kunjin_virus_UP000138183-6_12mer_3mis_hits.tsv"
"5884","X","3",1,"Full_Scramble_Kunjin_virus_UP000138183-6_12mer_3mis_hits.tsv"
"5885","Auto","3",59,"Full_Scramble_Kunjin_virus_UP000138183-7_12mer_3mis_hits.tsv"
"5886","Auto","2",1,"Full_Scramble_Kunjin_virus_UP000138183-8_12mer_3mis_hits.tsv"
"5887","Auto","3",69,"Full_Scramble_Kunjin_virus_UP000138183-8_12mer_3mis_hits.tsv"
"5888","X","3",3,"Full_Scramble_Kunjin_virus_UP000138183-8_12mer_3mis_hits.tsv"
"5889","Auto","3",46,"Full_Scramble_Kunjin_virus_UP000138183-9_12mer_3mis_hits.tsv"
"5890","Auto","2",2,"Full_Scramble_Lagos_bat_virus_UP000161306-1_12mer_3mis_hits.tsv"
"5891","Auto","3",66,"Full_Scramble_Lagos_bat_virus_UP000161306-1_12mer_3mis_hits.tsv"
"5892","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-1_12mer_3mis_hits.tsv"
"5893","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-10_12mer_3mis_hits.tsv"
"5894","Auto","3",58,"Full_Scramble_Lagos_bat_virus_UP000161306-10_12mer_3mis_hits.tsv"
"5895","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-10_12mer_3mis_hits.tsv"
"5896","Auto","3",54,"Full_Scramble_Lagos_bat_virus_UP000161306-11_12mer_3mis_hits.tsv"
"5897","X","3",4,"Full_Scramble_Lagos_bat_virus_UP000161306-11_12mer_3mis_hits.tsv"
"5898","Auto","3",57,"Full_Scramble_Lagos_bat_virus_UP000161306-12_12mer_3mis_hits.tsv"
"5899","Auto","2",4,"Full_Scramble_Lagos_bat_virus_UP000161306-13_12mer_3mis_hits.tsv"
"5900","Auto","3",63,"Full_Scramble_Lagos_bat_virus_UP000161306-13_12mer_3mis_hits.tsv"
"5901","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-13_12mer_3mis_hits.tsv"
"5902","Auto","2",3,"Full_Scramble_Lagos_bat_virus_UP000161306-14_12mer_3mis_hits.tsv"
"5903","Auto","3",47,"Full_Scramble_Lagos_bat_virus_UP000161306-14_12mer_3mis_hits.tsv"
"5904","X","3",1,"Full_Scramble_Lagos_bat_virus_UP000161306-14_12mer_3mis_hits.tsv"
"5905","Auto","3",61,"Full_Scramble_Lagos_bat_virus_UP000161306-15_12mer_3mis_hits.tsv"
"5906","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-15_12mer_3mis_hits.tsv"
"5907","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-16_12mer_3mis_hits.tsv"
"5908","Auto","3",63,"Full_Scramble_Lagos_bat_virus_UP000161306-16_12mer_3mis_hits.tsv"
"5909","X","3",1,"Full_Scramble_Lagos_bat_virus_UP000161306-16_12mer_3mis_hits.tsv"
"5910","Auto","3",44,"Full_Scramble_Lagos_bat_virus_UP000161306-17_12mer_3mis_hits.tsv"
"5911","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-17_12mer_3mis_hits.tsv"
"5912","Auto","3",57,"Full_Scramble_Lagos_bat_virus_UP000161306-18_12mer_3mis_hits.tsv"
"5913","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-18_12mer_3mis_hits.tsv"
"5914","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-19_12mer_3mis_hits.tsv"
"5915","Auto","3",69,"Full_Scramble_Lagos_bat_virus_UP000161306-19_12mer_3mis_hits.tsv"
"5916","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-19_12mer_3mis_hits.tsv"
"5917","Auto","3",50,"Full_Scramble_Lagos_bat_virus_UP000161306-2_12mer_3mis_hits.tsv"
"5918","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-2_12mer_3mis_hits.tsv"
"5919","Auto","3",68,"Full_Scramble_Lagos_bat_virus_UP000161306-20_12mer_3mis_hits.tsv"
"5920","X","3",1,"Full_Scramble_Lagos_bat_virus_UP000161306-20_12mer_3mis_hits.tsv"
"5921","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-21_12mer_3mis_hits.tsv"
"5922","Auto","3",67,"Full_Scramble_Lagos_bat_virus_UP000161306-21_12mer_3mis_hits.tsv"
"5923","Auto","3",64,"Full_Scramble_Lagos_bat_virus_UP000161306-22_12mer_3mis_hits.tsv"
"5924","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-23_12mer_3mis_hits.tsv"
"5925","Auto","3",51,"Full_Scramble_Lagos_bat_virus_UP000161306-23_12mer_3mis_hits.tsv"
"5926","X","3",1,"Full_Scramble_Lagos_bat_virus_UP000161306-23_12mer_3mis_hits.tsv"
"5927","Auto","2",2,"Full_Scramble_Lagos_bat_virus_UP000161306-24_12mer_3mis_hits.tsv"
"5928","Auto","3",68,"Full_Scramble_Lagos_bat_virus_UP000161306-24_12mer_3mis_hits.tsv"
"5929","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-24_12mer_3mis_hits.tsv"
"5930","Auto","3",72,"Full_Scramble_Lagos_bat_virus_UP000161306-25_12mer_3mis_hits.tsv"
"5931","X","3",8,"Full_Scramble_Lagos_bat_virus_UP000161306-25_12mer_3mis_hits.tsv"
"5932","Auto","2",3,"Full_Scramble_Lagos_bat_virus_UP000161306-26_12mer_3mis_hits.tsv"
"5933","Auto","3",59,"Full_Scramble_Lagos_bat_virus_UP000161306-26_12mer_3mis_hits.tsv"
"5934","Auto","2",2,"Full_Scramble_Lagos_bat_virus_UP000161306-27_12mer_3mis_hits.tsv"
"5935","Auto","3",65,"Full_Scramble_Lagos_bat_virus_UP000161306-27_12mer_3mis_hits.tsv"
"5936","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-28_12mer_3mis_hits.tsv"
"5937","Auto","3",83,"Full_Scramble_Lagos_bat_virus_UP000161306-28_12mer_3mis_hits.tsv"
"5938","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-28_12mer_3mis_hits.tsv"
"5939","Auto","3",57,"Full_Scramble_Lagos_bat_virus_UP000161306-29_12mer_3mis_hits.tsv"
"5940","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-29_12mer_3mis_hits.tsv"
"5941","Auto","3",46,"Full_Scramble_Lagos_bat_virus_UP000161306-3_12mer_3mis_hits.tsv"
"5942","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-3_12mer_3mis_hits.tsv"
"5943","Auto","2",2,"Full_Scramble_Lagos_bat_virus_UP000161306-30_12mer_3mis_hits.tsv"
"5944","Auto","3",60,"Full_Scramble_Lagos_bat_virus_UP000161306-30_12mer_3mis_hits.tsv"
"5945","X","3",2,"Full_Scramble_Lagos_bat_virus_UP000161306-30_12mer_3mis_hits.tsv"
"5946","Auto","3",51,"Full_Scramble_Lagos_bat_virus_UP000161306-4_12mer_3mis_hits.tsv"
"5947","X","3",3,"Full_Scramble_Lagos_bat_virus_UP000161306-4_12mer_3mis_hits.tsv"
"5948","Auto","1",2,"Full_Scramble_Lagos_bat_virus_UP000161306-5_12mer_3mis_hits.tsv"
"5949","Auto","2",3,"Full_Scramble_Lagos_bat_virus_UP000161306-5_12mer_3mis_hits.tsv"
"5950","Auto","3",54,"Full_Scramble_Lagos_bat_virus_UP000161306-5_12mer_3mis_hits.tsv"
"5951","X","3",4,"Full_Scramble_Lagos_bat_virus_UP000161306-5_12mer_3mis_hits.tsv"
"5952","Auto","3",61,"Full_Scramble_Lagos_bat_virus_UP000161306-6_12mer_3mis_hits.tsv"
"5953","X","3",4,"Full_Scramble_Lagos_bat_virus_UP000161306-6_12mer_3mis_hits.tsv"
"5954","Auto","2",1,"Full_Scramble_Lagos_bat_virus_UP000161306-7_12mer_3mis_hits.tsv"
"5955","Auto","3",76,"Full_Scramble_Lagos_bat_virus_UP000161306-7_12mer_3mis_hits.tsv"
"5956","X","3",1,"Full_Scramble_Lagos_bat_virus_UP000161306-7_12mer_3mis_hits.tsv"
"5957","Auto","3",58,"Full_Scramble_Lagos_bat_virus_UP000161306-8_12mer_3mis_hits.tsv"
"5958","Auto","1",1,"Full_Scramble_Lagos_bat_virus_UP000161306-9_12mer_3mis_hits.tsv"
"5959","Auto","2",4,"Full_Scramble_Lagos_bat_virus_UP000161306-9_12mer_3mis_hits.tsv"
"5960","Auto","3",58,"Full_Scramble_Lagos_bat_virus_UP000161306-9_12mer_3mis_hits.tsv"
"5961","X","3",5,"Full_Scramble_Lagos_bat_virus_UP000161306-9_12mer_3mis_hits.tsv"
"5962","Auto","3",81,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-1_12mer_3mis_hits.tsv"
"5963","X","3",3,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-1_12mer_3mis_hits.tsv"
"5964","Auto","2",2,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-10_12mer_3mis_hits.tsv"
"5965","Auto","3",93,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-10_12mer_3mis_hits.tsv"
"5966","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-10_12mer_3mis_hits.tsv"
"5967","Auto","2",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-11_12mer_3mis_hits.tsv"
"5968","Auto","3",91,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-11_12mer_3mis_hits.tsv"
"5969","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-11_12mer_3mis_hits.tsv"
"5970","Y","3",3,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-11_12mer_3mis_hits.tsv"
"5971","Auto","2",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-12_12mer_3mis_hits.tsv"
"5972","Auto","3",79,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-12_12mer_3mis_hits.tsv"
"5973","X","3",3,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-12_12mer_3mis_hits.tsv"
"5974","Auto","2",2,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-13_12mer_3mis_hits.tsv"
"5975","Auto","3",68,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-13_12mer_3mis_hits.tsv"
"5976","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-13_12mer_3mis_hits.tsv"
"5977","Auto","2",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-14_12mer_3mis_hits.tsv"
"5978","Auto","3",69,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-14_12mer_3mis_hits.tsv"
"5979","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-14_12mer_3mis_hits.tsv"
"5980","Auto","2",2,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-15_12mer_3mis_hits.tsv"
"5981","Auto","3",82,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-15_12mer_3mis_hits.tsv"
"5982","Auto","2",2,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-16_12mer_3mis_hits.tsv"
"5983","Auto","3",87,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-16_12mer_3mis_hits.tsv"
"5984","Auto","3",57,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-17_12mer_3mis_hits.tsv"
"5985","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-17_12mer_3mis_hits.tsv"
"5986","Auto","2",4,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-18_12mer_3mis_hits.tsv"
"5987","Auto","3",84,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-18_12mer_3mis_hits.tsv"
"5988","X","3",10,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-18_12mer_3mis_hits.tsv"
"5989","Auto","3",85,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-19_12mer_3mis_hits.tsv"
"5990","X","3",1,"Full_Scramble_Lake_Victoria_marburgvirus_UP000180448-19_12mer_3mis_hits.tsv"
